"ID,""ID_BATCH"",""ID_RUN_STAGING"",""ID_CLIENT"",""SOURCE_RUN_ID"",""ID_CONFIGURATION"",""VALUE_LEVEL_1"",""VALUE_LEVEL_2"",""VALUE_LEVEL_3"",""VALUE_LEVEL_4"",""VALUE_LEVEL_5"",""ML_BEST_MODEL"",""ML_CLASSIFICATION"",""ML_TYPE"",""ML_STATUS"",""SCP_BEST_MODEL"",""SCP_CLASSIFICATION"",""SCP_STATUS"",""SERIES_CLASSIFICATION"",""COMPARISON_STATUS"",""HAS_BASE_CANDIDATE"",""HAS_SCP_CALCULATED"",""HAS_ML_CALCULATED"",""HISTORY_M1"",""HISTORY_M2"",""HISTORY_M3"",""HISTORY_M4"",""HISTORY_M5"",""HISTORY_M6"",""SCP_FORECAST_M1"",""SCP_FORECAST_M2"",""SCP_FORECAST_M3"",""SCP_FORECAST_M4"",""SCP_FORECAST_M5"",""SCP_FORECAST_M6"",""ML_FORECAST_M1"",""ML_FORECAST_M2"",""ML_FORECAST_M3"",""ML_FORECAST_M4"",""ML_FORECAST_M5"",""ML_FORECAST_M6"",""SCP_SIGNED_ERROR_M1"",""SCP_SIGNED_ERROR_M2"",""SCP_SIGNED_ERROR_M3"",""SCP_SIGNED_ERROR_M4"",""SCP_SIGNED_ERROR_M5"",""SCP_SIGNED_ERROR_M6"",""ML_SIGNED_ERROR_M1"",""ML_SIGNED_ERROR_M2"",""ML_SIGNED_ERROR_M3"",""ML_SIGNED_ERROR_M4"",""ML_SIGNED_ERROR_M5"",""ML_SIGNED_ERROR_M6"",""SCP_ABS_ERROR_M1"",""SCP_ABS_ERROR_M2"",""SCP_ABS_ERROR_M3"",""SCP_ABS_ERROR_M4"",""SCP_ABS_ERROR_M5"",""SCP_ABS_ERROR_M6"",""ML_ABS_ERROR_M1"",""ML_ABS_ERROR_M2"",""ML_ABS_ERROR_M3"",""ML_ABS_ERROR_M4"",""ML_ABS_ERROR_M5"",""ML_ABS_ERROR_M6"",""SCP_SQUARED_ERROR_M1"",""SCP_SQUARED_ERROR_M2"",""SCP_SQUARED_ERROR_M3"",""SCP_SQUARED_ERROR_M4"",""SCP_SQUARED_ERROR_M5"",""SCP_SQUARED_ERROR_M6"",""ML_SQUARED_ERROR_M1"",""ML_SQUARED_ERROR_M2"",""ML_SQUARED_ERROR_M3"",""ML_SQUARED_ERROR_M4"",""ML_SQUARED_ERROR_M5"",""ML_SQUARED_ERROR_M6"",""POSITIVE_HISTORY_MONTH_COUNT_M1"",""POSITIVE_HISTORY_MONTH_COUNT_M2"",""POSITIVE_HISTORY_MONTH_COUNT_M3"",""POSITIVE_HISTORY_MONTH_COUNT_M4"",""POSITIVE_HISTORY_MONTH_COUNT_M5"",""POSITIVE_HISTORY_MONTH_COUNT_M6"",""SCP_MAE_M1"",""SCP_MAE_M2"",""SCP_MAE_M3"",""SCP_MAE_M4"",""SCP_MAE_M5"",""SCP_MAE_M6"",""ML_MAE_M1"",""ML_MAE_M2"",""ML_MAE_M3"",""ML_MAE_M4"",""ML_MAE_M5"",""ML_MAE_M6"",""SCP_RMSE_M1"",""SCP_RMSE_M2"",""SCP_RMSE_M3"",""SCP_RMSE_M4"",""SCP_RMSE_M5"",""SCP_RMSE_M6"",""ML_RMSE_M1"",""ML_RMSE_M2"",""ML_RMSE_M3"",""ML_RMSE_M4"",""ML_RMSE_M5"",""ML_RMSE_M6"",""SCP_WAPE_M1"",""SCP_WAPE_M2"",""SCP_WAPE_M3"",""SCP_WAPE_M4"",""SCP_WAPE_M5"",""SCP_WAPE_M6"",""ML_WAPE_M1"",""ML_WAPE_M2"",""ML_WAPE_M3"",""ML_WAPE_M4"",""ML_WAPE_M5"",""ML_WAPE_M6"",""SCP_BIAS_M1"",""SCP_BIAS_M2"",""SCP_BIAS_M3"",""SCP_BIAS_M4"",""SCP_BIAS_M5"",""SCP_BIAS_M6"",""ML_BIAS_M1"",""ML_BIAS_M2"",""ML_BIAS_M3"",""ML_BIAS_M4"",""ML_BIAS_M5"",""ML_BIAS_M6"",""WINNER_METHOD_M1"",""WINNER_METHOD_M2"",""WINNER_METHOD_M3"",""WINNER_METHOD_M4"",""WINNER_METHOD_M5"",""WINNER_METHOD_M6"",""WINNER_MODEL_M1"",""WINNER_MODEL_M2"",""WINNER_MODEL_M3"",""WINNER_MODEL_M4"",""WINNER_MODEL_M5"",""WINNER_MODEL_M6"",""FINALIST_METHOD_M1"",""FINALIST_METHOD_M2"",""FINALIST_METHOD_M3"",""FINALIST_METHOD_M4"",""FINALIST_METHOD_M5"",""FINALIST_METHOD_M6"",""FINALIST_MODEL_M1"",""FINALIST_MODEL_M2"",""FINALIST_MODEL_M3"",""FINALIST_MODEL_M4"",""FINALIST_MODEL_M5"",""FINALIST_MODEL_M6"",""WINNER_IMPROVEMENT_PCT_M1"",""WINNER_IMPROVEMENT_PCT_M2"",""WINNER_IMPROVEMENT_PCT_M3"",""WINNER_IMPROVEMENT_PCT_M4"",""WINNER_IMPROVEMENT_PCT_M5"",""WINNER_IMPROVEMENT_PCT_M6"",""TOTAL_HISTORY_OLDER_3M"",""SCP_TOTAL_FORECAST_OLDER_3M"",""ML_TOTAL_FORECAST_OLDER_3M"",""SCP_TOTAL_SIGNED_ERROR_OLDER_3M"",""ML_TOTAL_SIGNED_ERROR_OLDER_3M"",""SCP_TOTAL_ABS_ERROR_OLDER_3M"",""ML_TOTAL_ABS_ERROR_OLDER_3M"",""SCP_TOTAL_SQUARED_ERROR_OLDER_3M"",""ML_TOTAL_SQUARED_ERROR_OLDER_3M"",""POSITIVE_HISTORY_MONTH_COUNT_OLDER_3M"",""SCP_MAE_OLDER_3M"",""ML_MAE_OLDER_3M"",""SCP_RMSE_OLDER_3M"",""ML_RMSE_OLDER_3M"",""SCP_WAPE_OLDER_3M"",""ML_WAPE_OLDER_3M"",""SCP_BIAS_OLDER_3M"",""ML_BIAS_OLDER_3M"",""WINNER_METHOD_OLDER_3M"",""WINNER_MODEL_OLDER_3M"",""FINALIST_METHOD_OLDER_3M"",""FINALIST_MODEL_OLDER_3M"",""WINNER_IMPROVEMENT_PCT_OLDER_3M"",""TOTAL_HISTORY_RECENT_3M"",""SCP_TOTAL_FORECAST_RECENT_3M"",""ML_TOTAL_FORECAST_RECENT_3M"",""SCP_TOTAL_SIGNED_ERROR_RECENT_3M"",""ML_TOTAL_SIGNED_ERROR_RECENT_3M"",""SCP_TOTAL_ABS_ERROR_RECENT_3M"",""ML_TOTAL_ABS_ERROR_RECENT_3M"",""SCP_TOTAL_SQUARED_ERROR_RECENT_3M"",""ML_TOTAL_SQUARED_ERROR_RECENT_3M"",""POSITIVE_HISTORY_MONTH_COUNT_RECENT_3M"",""SCP_MAE_RECENT_3M"",""ML_MAE_RECENT_3M"",""SCP_RMSE_RECENT_3M"",""ML_RMSE_RECENT_3M"",""SCP_WAPE_RECENT_3M"",""ML_WAPE_RECENT_3M"",""SCP_BIAS_RECENT_3M"",""ML_BIAS_RECENT_3M"",""WINNER_METHOD_RECENT_3M"",""WINNER_MODEL_RECENT_3M"",""FINALIST_METHOD_RECENT_3M"",""FINALIST_MODEL_RECENT_3M"",""WINNER_IMPROVEMENT_PCT_RECENT_3M"",""TOTAL_HISTORY_6M"",""SCP_TOTAL_FORECAST_6M"",""ML_TOTAL_FORECAST_6M"",""SCP_TOTAL_SIGNED_ERROR_6M"",""ML_TOTAL_SIGNED_ERROR_6M"",""SCP_TOTAL_ABS_ERROR_6M"",""ML_TOTAL_ABS_ERROR_6M"",""SCP_TOTAL_SQUARED_ERROR_6M"",""ML_TOTAL_SQUARED_ERROR_6M"",""POSITIVE_HISTORY_MONTH_COUNT_6M"",""SCP_MAE_6M"",""ML_MAE_6M"",""SCP_RMSE_6M"",""ML_RMSE_6M"",""SCP_WAPE_6M"",""ML_WAPE_6M"",""SCP_BIAS_6M"",""ML_BIAS_6M"",""WINNER_METHOD_6M"",""WINNER_MODEL_6M"",""FINALIST_METHOD_6M"",""FINALIST_MODEL_6M"",""WINNER_IMPROVEMENT_PCT_6M"",""COPIED_AT"",""HAS_ML_EXCLUDED"",""ML_EXCLUSION_REASON"",""SCP_NO_OUTPUT_REASON"""
"22752,68,67,10246,1,56,Contra Pedido,Producto terminado,OLIVARI KOMODA,""2198"",""SOVENA ESPANA, S.A.U"",,intermittent_obsolete,intermittent_obsolete_obsolete,obsolete,copy last year,copy last year,success,intermittent_obsolete,NOT_COMPARABLE_NO_HISTORY,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,0,,NoForecastRowsMaterialized"
"22753,68,67,10246,1,118,Contra Stock,Producto terminado,EXCELENCIA,""3505"",""ALIMENTOS Y BEBIDAS PREMIUM, S.L."",MovingAverage12M,intermittent_acceptable,intermittent_acceptable_acceptable,acceptable,syntetos-boylan,syntetos-boylan,success,intermittent_acceptable,COMPARABLE,1,1,1,432.0,144.0,144.0,0.0,144.0,0.0,144.0,144.0,144.0,144.0,0.0,0.0,123.0,123.0,122.0,121.0,121.0,121.0,-288.0,0.0,0.0,144.0,-144.0,0.0,-309.0,-21.0,-22.0,121.0,-23.0,121.0,288.0,0.0,0.0,144.0,144.0,0.0,309.0,21.0,22.0,121.0,23.0,121.0,82944.0,0.0,0.0,20736.0,20736.0,0.0,95481.0,441.0,484.0,14641.0,529.0,14641.0,1,1,1,0,1,0,288.0,0.0,0.0,,144.0,,309.0,21.0,22.0,,23.0,,288.0,0.0,0.0,,144.0,,309.0,21.0,22.0,,23.0,,0.6666666666666666,0.0,0.0,,1.0,,0.7152777777777778,0.14583333333333334,0.1527777777777778,,0.1597222222222222,,-0.6666666666666666,0.0,0.0,,-1.0,,-0.7152777777777778,-0.14583333333333334,-0.1527777777777778,,-0.1597222222222222,,SCP,SCP,SCP,,ML,,syntetos-boylan,syntetos-boylan,syntetos-boylan,,MovingAverage12M,,ML,ML,ML,,SCP,,MovingAverage12M,MovingAverage12M,MovingAverage12M,,syntetos-boylan,,6.796116504854376,100.0,100.0,,84.02777777777779,,144.0,144.0,363.0,0.0,219.0,288.0,265.0,41472.0,29811.0,1,288.0,265.0,203.64675298172568,172.65862272125304,2.0,1.8402777777777777,0.0,1.5208333333333333,ML,MovingAverage12M,SCP,syntetos-boylan,7.986111111111116,720.0,432.0,368.0,-288.0,-352.0,288.0,352.0,82944.0,96406.0,3,96.0,117.33333333333333,166.27687752661222,179.2633072698742,0.4,0.4888888888888889,-0.4,-0.4888888888888889,SCP,syntetos-boylan,ML,MovingAverage12M,18.181818181818173,864.0,576.0,731.0,-288.0,-133.0,576.0,617.0,124416.0,126217.0,4,144.0,154.25,176.36326148038881,177.63515980796143,0.6666666666666666,0.7141203703703703,-0.3333333333333333,-0.15393518518518517,SCP,syntetos-boylan,ML,MovingAverage12M,6.6450567260940065,2026-07-17 15:35:55.648,0,,"
"22754,68,67,10246,1,1000,Contra Pedido,Producto terminado,HELCOM,""4499"",GREEK TRADE SP. Z O.O,HistoricAverage,intermittent_acceptable,intermittent_acceptable_acceptable,acceptable,copy last year,copy last year,success,intermittent_acceptable,COMPARABLE,1,1,1,0.0,1029.0,0.0,0.0,0.0,0.0,491.0,0.0,0.0,0.0,0.0,895.0,1059.0,0.0,0.0,0.0,368.0,369.0,491.0,-1029.0,0.0,0.0,0.0,895.0,1059.0,-1029.0,0.0,0.0,368.0,369.0,491.0,1029.0,0.0,0.0,0.0,895.0,1059.0,1029.0,0.0,0.0,368.0,369.0,241081.0,1058841.0,0.0,0.0,0.0,801025.0,1121481.0,1058841.0,0.0,0.0,135424.0,136161.0,0,1,0,0,0,0,,1029.0,,,,,,1029.0,,,,,,1029.0,,,,,,1029.0,,,,,,1.0,,,,,,1.0,,,,,,-1.0,,,,,,-1.0,,,,,,TIE,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,895.0,737.0,895.0,737.0,895.0,737.0,801025.0,271585.0,0,,,,,,,,,,,,,,1029.0,491.0,1059.0,-538.0,30.0,1520.0,2088.0,1299922.0,2180322.0,1,1520.0,2088.0,1140.1412193232907,1476.591344956349,1.477162293488824,2.0291545189504374,-0.5228377065111759,0.029154518950437316,SCP,copy last year,ML,HistoricAverage,27.203065134099624,1029.0,1386.0,1796.0,357.0,767.0,2415.0,2825.0,2100947.0,2451907.0,1,2415.0,2825.0,1449.4643838328695,1565.8566345614147,2.3469387755102042,2.7453838678328473,0.3469387755102041,0.7453838678328474,SCP,copy last year,ML,HistoricAverage,14.513274336283175,2026-07-17 15:35:55.648,0,,"
"22755,68,67,10246,1,167,Contra Stock,Producto terminado,EXCELENCIA,""24"",DIALMA SAU,SeasonalNaive,seasonal_discontinuous_acceptable,seasonal_discontinuous_acceptable_acceptable,acceptable,syntetos-boylan,syntetos-boylan,success,seasonal_discontinuous_acceptable,COMPARABLE,1,1,1,0.0,60.0,0.0,0.0,40.0,0.0,0.0,40.0,40.0,0.0,40.0,0.0,41.0,0.0,59.0,0.0,38.0,0.0,0.0,-20.0,40.0,0.0,0.0,0.0,41.0,-60.0,59.0,0.0,-2.0,0.0,0.0,20.0,40.0,0.0,0.0,0.0,41.0,60.0,59.0,0.0,2.0,0.0,0.0,400.0,1600.0,0.0,0.0,0.0,1681.0,3600.0,3481.0,0.0,4.0,0.0,0,1,0,0,1,0,,20.0,,,0.0,,,60.0,,,2.0,,,20.0,,,0.0,,,60.0,,,2.0,,,0.3333333333333333,,,0.0,,,1.0,,,0.05,,,-0.3333333333333333,,,0.0,,,-1.0,,,-0.05,,,SCP,,,SCP,,,syntetos-boylan,,,syntetos-boylan,,,ML,,,ML,,,SeasonalNaive,,,SeasonalNaive,,,66.66666666666667,,,100.0,,40.0,40.0,38.0,0.0,-2.0,0.0,2.0,0.0,4.0,1,0.0,2.0,0.0,2.0,0.0,0.05,0.0,-0.05,SCP,syntetos-boylan,ML,SeasonalNaive,100.0,60.0,80.0,100.0,20.0,40.0,60.0,160.0,2000.0,8762.0,1,60.0,160.0,44.721359549995796,93.60555539069249,1.0,2.6666666666666665,0.3333333333333333,0.6666666666666666,SCP,syntetos-boylan,ML,SeasonalNaive,62.5,100.0,120.0,138.0,20.0,38.0,60.0,162.0,2000.0,8766.0,2,30.0,81.0,31.622776601683793,66.20422947214173,0.6,1.62,0.2,0.38,SCP,syntetos-boylan,ML,SeasonalNaive,62.96296296296296,2026-07-17 15:35:55.648,0,,"
"22756,68,67,10246,1,173,Contra Stock,Producto terminado,EXCELENCIA,""2625"",""BONAL BARBERO, LORENZO"",,,,,preserve current forecast,preserve current forecast,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,1,MissingHistory,NoForecastRowsMaterialized"
"22757,68,67,10246,1,1035,Contra Pedido,Producto terminado,EXCELENCIA,""226"",""COMERCIAL SANCHEZ VADO, S.L."",AutoETS,seasonal_discontinuous_acceptable,seasonal_discontinuous_acceptable_acceptable,acceptable,copy last year,copy last year,success,seasonal_discontinuous_acceptable,COMPARABLE,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,-1.0,,,-1.0,,,-1.0,,,1.0,,,TIE,,,TIE,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1,2.0,1.0,1.4142135623730951,1.0,2.0,1.0,0.0,1.0,ML,AutoETS,SCP,copy last year,50.0,1.0,1.0,0.0,0.0,-1.0,2.0,1.0,2.0,1.0,1,2.0,1.0,1.4142135623730951,1.0,2.0,1.0,0.0,-1.0,ML,AutoETS,SCP,copy last year,50.0,2.0,2.0,2.0,0.0,0.0,4.0,2.0,4.0,2.0,2,2.0,1.0,1.4142135623730951,1.0,2.0,1.0,0.0,0.0,ML,AutoETS,SCP,copy last year,50.0,2026-07-17 15:35:55.648,0,,"
"22758,68,67,10246,1,146,Contra Pedido,Producto terminado,EXCELENCIA,""1469"",""JOLU SAS,  IMP. Y EXP. SIN FRONTERAS W.W. IMPORT EXPORT SAS"",SeasonalNaive,intermittent_insuficient,intermittent_insuficient_insuficient,insuficient,copy last year,copy last year,success,intermittent_insuficient,COMPARABLE,1,1,1,0.0,756.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,108.0,0.0,126.0,0.0,0.0,0.0,108.0,0.0,126.0,-756.0,0.0,0.0,108.0,0.0,126.0,-756.0,0.0,0.0,108.0,0.0,126.0,756.0,0.0,0.0,108.0,0.0,126.0,756.0,0.0,0.0,108.0,0.0,15876.0,571536.0,0.0,0.0,11664.0,0.0,15876.0,571536.0,0.0,0.0,11664.0,0.0,0,1,0,0,0,0,,756.0,,,,,,756.0,,,,,,756.0,,,,,,756.0,,,,,,1.0,,,,,,1.0,,,,,,-1.0,,,,,,-1.0,,,,,,TIE,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,108.0,108.0,108.0,108.0,108.0,108.0,11664.0,11664.0,0,,,,,,,,,,,,,,756.0,126.0,126.0,-630.0,-630.0,882.0,882.0,587412.0,587412.0,1,882.0,882.0,766.4280788175756,766.4280788175756,1.1666666666666667,1.1666666666666667,-0.8333333333333334,-0.8333333333333334,TIE,,,,0.0,756.0,234.0,234.0,-522.0,-522.0,990.0,990.0,599076.0,599076.0,1,990.0,990.0,774.0,774.0,1.3095238095238095,1.3095238095238095,-0.6904761904761905,-0.6904761904761905,TIE,,,,0.0,2026-07-17 15:35:55.648,0,,"
"22759,68,67,10246,1,76,Contra Stock,Producto terminado,EXCELENCIA,""6924"",""ALIMENTOS Y BEBIDAS PREMIUM, S.L."",MovingAverage12M,intermittent_acceptable,intermittent_acceptable_acceptable,acceptable,syntetos-boylan,syntetos-boylan,success,intermittent_acceptable,COMPARABLE,1,1,1,48.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,6.0,-48.0,0.0,0.0,0.0,0.0,0.0,-42.0,24.0,-24.0,0.0,0.0,6.0,48.0,0.0,0.0,0.0,0.0,0.0,42.0,24.0,24.0,0.0,0.0,6.0,2304.0,0.0,0.0,0.0,0.0,0.0,1764.0,576.0,576.0,0.0,0.0,36.0,1,0,1,0,0,0,48.0,,0.0,,,,42.0,,24.0,,,,48.0,,0.0,,,,42.0,,24.0,,,,1.0,,0.0,,,,0.875,,1.0,,,,-1.0,,0.0,,,,-0.875,,-1.0,,,,ML,,SCP,,,,MovingAverage12M,,syntetos-boylan,,,,SCP,,ML,,,,syntetos-boylan,,MovingAverage12M,,,,12.5,,100.0,,,,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,36.0,0,,,,,,,,,,,,,,72.0,24.0,30.0,-48.0,-42.0,48.0,90.0,2304.0,2916.0,2,24.0,45.0,33.94112549695428,38.18376618407357,0.6666666666666666,1.25,-0.6666666666666666,-0.5833333333333334,SCP,syntetos-boylan,ML,MovingAverage12M,46.666666666666664,72.0,24.0,36.0,-48.0,-36.0,48.0,96.0,2304.0,2952.0,2,24.0,48.0,33.94112549695428,38.41874542459709,0.6666666666666666,1.3333333333333333,-0.6666666666666666,-0.5,SCP,syntetos-boylan,ML,MovingAverage12M,50.0,2026-07-17 15:35:55.648,0,,NoForecastRowsMaterialized"
"22760,68,67,10246,1,112,Contra Pedido,Producto terminado,FAREWAY,""6676"",BELL CARTER FOODS LLC,TSB,intermittent_insuficient,intermittent_insuficient_insuficient,insuficient,copy last year,copy last year,success,intermittent_insuficient,NOT_COMPARABLE_MISSING_SCP,1,0,1,0.0,0.0,0.0,356.0,0.0,311.0,,,,,,,0.0,0.0,467.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-17 15:35:55.648,0,,NoForecastRowsMaterialized"
"22761,68,67,10246,1,74,Contra Stock,Producto terminado,EXCELENCIA,""3578"",""ALIMENTOS Y BEBIDAS PREMIUM, S.L."",HistoricAverage,intermittent_acceptable,intermittent_acceptable_acceptable,acceptable,syntetos-boylan,syntetos-boylan,success,intermittent_acceptable,COMPARABLE,1,1,1,10.0,0.0,0.0,0.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,10.0,-7.0,4.0,0.0,7.0,-12.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,7.0,4.0,0.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,144.0,100.0,49.0,16.0,0.0,49.0,144.0,0.0,1,0,0,0,1,0,0.0,,,,12.0,,7.0,,,,12.0,,0.0,,,,12.0,,7.0,,,,12.0,,0.0,,,,1.0,,0.7,,,,1.0,,0.0,,,,-1.0,,-0.7,,,,-1.0,,SCP,,,,TIE,,syntetos-boylan,,,,,,ML,,,,,,HistoricAverage,,,,,,100.0,,,,0.0,,12.0,10.0,7.0,-2.0,-5.0,22.0,19.0,244.0,193.0,1,22.0,19.0,15.620499351813308,13.892443989449804,1.8333333333333333,1.5833333333333333,-0.16666666666666666,-0.4166666666666667,ML,HistoricAverage,SCP,syntetos-boylan,13.636363636363638,10.0,10.0,7.0,0.0,-3.0,0.0,11.0,0.0,65.0,1,0.0,11.0,0.0,8.06225774829855,0.0,1.1,0.0,-0.3,SCP,syntetos-boylan,ML,HistoricAverage,100.0,22.0,20.0,14.0,-2.0,-8.0,22.0,30.0,244.0,258.0,2,11.0,15.0,11.045361017187261,11.357816691600547,1.0,1.3636363636363635,-0.09090909090909091,-0.36363636363636365,SCP,syntetos-boylan,ML,HistoricAverage,26.66666666666666,2026-07-17 15:35:55.648,0,,"
"22762,68,67,10246,1,1067,Contra Pedido,Producto terminado,ROYAL MILLER,""130"",LIM SIANG HUAT PTE LTD,MovingAverage3M,lumpy_acceptable,lumpy_acceptable_acceptable,acceptable,copy last year,copy last year,success,lumpy_acceptable,COMPARABLE,1,1,1,220.0,0.0,660.0,0.0,220.0,0.0,0.0,0.0,440.0,0.0,0.0,132.0,0.0,0.0,73.0,46.0,46.0,46.0,-220.0,0.0,-220.0,0.0,-220.0,132.0,-220.0,0.0,-587.0,46.0,-174.0,46.0,220.0,0.0,220.0,0.0,220.0,132.0,220.0,0.0,587.0,46.0,174.0,46.0,48400.0,0.0,48400.0,0.0,48400.0,17424.0,48400.0,0.0,344569.0,2116.0,30276.0,2116.0,1,0,1,0,1,0,220.0,,220.0,,220.0,,220.0,,587.0,,174.0,,220.0,,220.0,,220.0,,220.0,,587.0,,174.0,,1.0,,0.3333333333333333,,1.0,,1.0,,0.8893939393939394,,0.7909090909090909,,-1.0,,-0.3333333333333333,,-1.0,,-1.0,,-0.8893939393939394,,-0.7909090909090909,,TIE,,SCP,,ML,,,,copy last year,,MovingAverage3M,,,,ML,,SCP,,,,MovingAverage3M,,copy last year,,0.0,,62.521294718909715,,20.90909090909091,,220.0,132.0,138.0,-88.0,-82.0,352.0,266.0,65824.0,34508.0,1,352.0,266.0,256.5618833731932,185.76329023787235,1.6,1.209090909090909,-0.4,-0.37272727272727274,ML,MovingAverage3M,SCP,copy last year,24.431818181818194,880.0,440.0,73.0,-440.0,-807.0,440.0,807.0,96800.0,392969.0,2,220.0,403.5,220.0,443.26572166139806,0.5,0.9170454545454545,-0.5,-0.9170454545454545,SCP,copy last year,ML,MovingAverage3M,45.477075588599746,1100.0,572.0,211.0,-528.0,-889.0,792.0,1073.0,162624.0,427477.0,3,264.0,357.6666666666667,232.82611537368396,377.48156687887865,0.72,0.9754545454545455,-0.48,-0.8081818181818182,SCP,copy last year,ML,MovingAverage3M,26.188257222739985,2026-07-17 15:35:55.648,0,,"
"22763,68,67,10246,1,168,Contra Stock,Producto terminado,EXCELENCIA,""6096"",""BEIBOCASH EMPORDA, S.L.U."",HistoricAverage,intermittent_acceptable,intermittent_acceptable_acceptable,acceptable,syntetos-boylan,syntetos-boylan,success,intermittent_acceptable,COMPARABLE,1,1,1,20.0,0.0,0.0,20.0,0.0,0.0,12.0,12.0,12.0,12.0,0.0,12.0,8.0,8.0,7.0,8.0,8.0,8.0,-8.0,12.0,12.0,-8.0,0.0,12.0,-12.0,8.0,7.0,-12.0,8.0,8.0,8.0,12.0,12.0,8.0,0.0,12.0,12.0,8.0,7.0,12.0,8.0,8.0,64.0,144.0,144.0,64.0,0.0,144.0,144.0,64.0,49.0,144.0,64.0,64.0,1,0,0,1,0,0,8.0,,,8.0,,,12.0,,,12.0,,,8.0,,,8.0,,,12.0,,,12.0,,,0.4,,,0.4,,,0.6,,,0.6,,,-0.4,,,-0.4,,,-0.6,,,-0.6,,,SCP,,,SCP,,,syntetos-boylan,,,syntetos-boylan,,,ML,,,ML,,,HistoricAverage,,,HistoricAverage,,,33.33333333333333,,,33.33333333333333,,,20.0,24.0,24.0,4.0,4.0,20.0,28.0,208.0,272.0,1,20.0,28.0,14.422205101855956,16.492422502470642,1.0,1.4,0.2,0.2,SCP,syntetos-boylan,ML,HistoricAverage,28.571428571428566,20.0,36.0,23.0,16.0,3.0,32.0,27.0,352.0,257.0,1,32.0,27.0,18.76166303929372,16.0312195418814,1.6,1.35,0.8,0.15,ML,HistoricAverage,SCP,syntetos-boylan,15.625,40.0,60.0,47.0,20.0,7.0,52.0,55.0,560.0,529.0,2,26.0,27.5,16.73320053068151,16.263455967290593,1.3,1.375,0.5,0.175,SCP,syntetos-boylan,ML,HistoricAverage,5.4545454545454515,2026-07-17 15:35:55.648,0,,"
